check_name,matched_rule_ids,method,confidence,reasoning
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_oracle_1521_2483,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_oracle_1521_2483,token_match_high,0.77,Jaccard=0.77
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_postgres_5432,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_postgres_5432,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_redis_6379,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_redis_6379,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_sql_server_1433_1434,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_sql_server_1433_1434,token_match_high,0.79,Jaccard=0.79
alicloud_ecs_securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23,alicloud.ecs.security_group.allow_ingress_from_internet_to_tcp_port_telnet_23,token_match_high,0.75,Jaccard=0.75
alicloud_ecs_securitygroup_allow_wide_open_public_ipv4,alicloud.ecs.security_group.wide_open_public_ipv4_detected,ai_verified,high,"This rule directly matches the service (ECS security group), action (detecting wide-open access), and target resource (public IPv4) specified in the check name."
alicloud_ecs_securitygroup_common_ports_restricted,alicloud.ecs.security_group.common_ports_access_restricted,ai_verified,high,Both the check name and rule ID target ECS security groups and specifically address restricting access to common ports.
alicloud_ecs_securitygroup_default_restrict_traffic,alicloud.ecs.securitygroup_default_deny_all_traffic.configured,token_match_high,0.71,Jaccard=0.71
alicloud_ecs_securitygroup_default_restricted,alicloud.ecs.security_group.default_restricted,ai_verified,high,"The rule ID directly matches the check name in service, action, and target resource, indicating it implements the same security check for default restricted security groups in ECS."
alicloud_ecs_securitygroup_from_launch_wizard,alicloud.ecs.security_group.from_launch_wizard,ai_verified,high,"The rule ID exactly matches the check name in service, action, and target resource, indicating it implements the same security violation detection for ECS security groups created by launch wizard."
alicloud_ecs_securitygroup_not_used,alicloud.ecs.security_group.not_used,ai_verified,high,"The check name and rule ID have identical service (ECS), resource (security group), and action (not used), indicating they detect the same security violation."
alicloud_ecs_securitygroup_rdp_restricted,alicloud.ecs.security_group.rdp_access_restricted_to_vpn,ai_verified,medium,"Both checks focus on restricting RDP access in ECS security groups, though the candidate specifies VPN restriction while the original may be broader."
alicloud_ecs_securitygroup_ssh_restricted,alicloud.ecs.security_group.ssh_access_restricted_to_whitelist,ai_verified,high,"Both the check name and the rule target SSH access restriction in ECS security groups, ensuring only authorized IPs can connect."
alicloud_ecs_securitygroup_with_many_ingress_egress_rules,,ai_rejected,none,"The check name targets excessive ingress/egress rules in security groups, but all candidate rules focus on specific port restrictions or default deny configurations, not rule quantity."
alicloud_ecs_ssm_association_compliance,alicloud.ecs.instance.managed_by_ssm,ai_verified,high,"The check name directly references SSM association compliance for ECS, which matches the rule's focus on ECS instances being managed by SSM."
alicloud_ecs_stopped_instance,alicloud.ecs.instance.managed,token_match_high,0.60,Jaccard=0.60
alicloud_ecs_task_definitions_logging_block_mode,alicloud.ecs.task.definitions_logging_block_mode,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_task_definitions_logging_enabled,alicloud.ecs.task.definitions_logging_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_transitgateway_auto_accept_vpc_attachments,alicloud.ecs.transitgateway.auto_accept_vpc_attachments,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_unattached_disks_encryption_at_rest_check,alicloud.ecs.unattached.disks_encryption_at_rest_check,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_volume_in_use,alicloud.ecs.volume.in_use,token_match_high,1.00,Jaccard=1.00
alicloud_ecs_vulnerability_scan_enabled,alicloud.ecs.vulnerability.scan_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_efs_backup_enabled,alicloud.efs.backup.enabled,token_match_high,1.00,Jaccard=1.00
alicloud_efs_encryption_at_rest_enabled,alicloud.efs.encryption.at_rest_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_efs_have_backup_enabled,alicloud.efs.backup.enabled,token_match_high,1.00,Jaccard=1.00
alicloud_efs_multi_az_enabled,alicloud.efs.multi.az_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_efs_not_publicly_accessible,alicloud.efs.not.publicly_accessible,token_match_high,1.00,Jaccard=1.00
alicloud_eip_attached,alicloud.eip.attached.configured,token_match_high,1.00,Jaccard=1.00
alicloud_eks_cluster_kms_cmk_encryption_in_secrets_enabled,alicloud.ack.cluster.kms_cmk_encryption_for_secrets_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_eks_cluster_not_publicly_accessible,alicloud.ack.cluster.not_publicly_accessible,token_match_high,0.67,Jaccard=0.67
alicloud_eks_control_plane_logging_all_types_enabled,alicloud.general.control_plane.logging_all_types_enabled_90_day_retention,ai_verified,high,"Both rules check for enabling all control plane logging types, with the catalog rule adding a 90-day retention requirement as an enhancement to the same core security check."
alicloud_elasticache_backup_retention,alicloud.elasticsearch.backup.retention,token_match_high,0.60,Jaccard=0.60
alicloud_elasticache_redis_cluster_automatic_failover_enabled,alicloud.elasticsearch.redis.cluster_automatic_failover_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_elasticache_redis_cluster_in_transit_encryption_enabled,alicloud.elasticsearch.redis.cluster_in_transit_encryption_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_elasticache_redis_cluster_multi_az_enabled,alicloud.elasticsearch.redis.cluster_multi_az_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_elasticache_redis_cluster_rest_encryption_enabled,alicloud.elasticsearch.redis.cluster_rest_encryption_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_elasticbeanstalk_environment_cloudmonitor_logging_enabled,alicloud.elasticsearch.environment.cloudmonitor_logging_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_elasticsearch_service_domains_access_control_enabled,alicloud.elasticsearch.service.domains_access_control_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_elasticsearch_service_domains_audit_logging_enabled,alicloud.elasticsearch.service.domains_audit_logging_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_elasticsearch_service_domains_cloudwatch_logging_enabled,alicloud.elasticsearch.service.domains_cloudwatch_logging_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_elasticsearch_service_domains_encryption_at_rest_enabled,alicloud.elasticsearch.service.domains_encryption_at_rest_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_elasticsearch_service_domains_https_communications_enforced,alicloud.elasticsearch.service.domains_https_communications_enforced,token_match_high,1.00,Jaccard=1.00
alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled,alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled,token_match_high,1.00,Jaccard=1.00
alicloud_elasticsearch_service_domains_not_publicly_accessible,alicloud.elasticsearch.service.domains_not_publicly_accessible,token_match_high,1.00,Jaccard=1.00
alicloud_elb_insecure_ssl_ciphers,alicloud.alb.insecure.ssl_ciphers,token_match_high,0.67,Jaccard=0.67
alicloud_elb_internet_facing,alicloud.alb.internet.facing,token_match_high,0.60,Jaccard=0.60
alicloud_elb_is_in_multiple_az,alicloud.alb.is.in_multiple_az,ai_verified,high,Both check names target the same service (ALB/ELB) and validate multi-AZ deployment for high availability.
alicloud_elb_logging_enabled,alicloud.alb.logging.enabled,ai_verified,high,"The check name targets ELB (Elastic Load Balancing) logging, which directly corresponds to the ALB (Application Load Balancer) service in AliCloud, making this the only rule that matches the service, "
alicloud_elb_ssl_listeners,alicloud.alb.ssl.listeners,token_match_high,0.60,Jaccard=0.60
alicloud_elbv2_deletion_protection,alicloud.alb.deletion.protection,token_match_high,0.60,Jaccard=0.60
alicloud_elbv2_insecure_ssl_ciphers,alicloud.alb.insecure.ssl_ciphers,token_match_high,0.67,Jaccard=0.67
alicloud_elbv2_internet_facing,alicloud.alb.internet.facing,token_match_high,0.60,Jaccard=0.60
alicloud_elbv2_is_in_multiple_az,alicloud.alb.is.in_multiple_az,ai_verified,high,Both check names target the ALB/ELBv2 service with identical multi-AZ deployment requirements.
alicloud_elbv2_logging_enabled,alicloud.alb.logging.enabled,ai_verified,high,"The check name specifically targets ALB (Application Load Balancer, part of ELBv2) logging, which directly matches the service and resource focus of the candidate rule."
alicloud_elbv2_target_group_health_check_enabled,alicloud.alb.target.group_health_check_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_elbv2_waf_acl_attached,alicloud.alb.waf.acl_attached,token_match_high,0.67,Jaccard=0.67
alicloud_emr_cluster_account_public_block_enabled,alicloud.emr.cluster.account_public_access_blocked,token_match_high,0.62,Jaccard=0.62
alicloud_emr_cluster_master_nodes_no_public_ip,alicloud.emr.cluster.master_nodes_public_ip_disabled,token_match_high,0.88,Jaccard=0.88
alicloud_emr_cluster_publicly_accesible,alicloud.emr.cluster.public_access_blocked,ai_verified,high,Both the check name and the rule target EMR clusters and specifically address blocking public accessibility.
alicloud_entra_conditional_access_policy_require_mfa_for_management_api,,ai_rejected,none,"The check name refers to requiring MFA for management API access in Alibaba Cloud, but none of the candidate rules address MFA enforcement or conditional access policies."
alicloud_entra_conditional_access_policy_require_mfa_for_management_app,,ai_rejected,none,"The check name refers to an Entra (Azure AD) conditional access policy requiring MFA for management apps, which is an identity and access management control, while all candidate rules are for Alicloud"
alicloud_entra_global_admin_in_less_than_five_users,,ai_rejected,none,"No catalog rule matches the service (entra), action (global admin restriction), and target resource (user count) of the given check."
alicloud_entra_non_privileged_user_has_mfa,,weak_match,0.20,weak token overlap — likely no matching rule
alicloud_entra_non_privileged_user_has_mfa entra_privileged_user_has_mfa,,weak_match,0.20,weak token overlap — likely no matching rule
alicloud_entra_policy_default_users_cannot_create_security_groups,,ai_rejected,none,"The check name refers to Entra policy restricting default users from creating security groups, but all candidate rules focus on security group configuration rather than user permission management."
alicloud_entra_policy_ensure_default_user_cannot_create_apps,,ai_rejected,none,"The check name targets Entra (identity) policy to restrict default user app creation, but all candidate rules are for cloud monitoring, container networking, or VPC services, with no match in service,"
alicloud_entra_policy_ensure_default_user_cannot_create_tenants,,ai_rejected,none,"The check name refers to Entra (Microsoft identity) policy and tenant creation, which does not align with any of the provided Alibaba Cloud catalog rules focusing on CMS, ACK, or ECS services."
alicloud_entra_policy_guest_invite_only_for_admin_roles,,ai_rejected,none,"No catalog rule matches the Entra policy guest invitation restriction for admin roles check, as all candidates target different services (CR, DataWorks, ACK) and security controls."
alicloud_entra_policy_guest_users_access_restrictions,,ai_rejected,none,"The check name refers to guest user access restrictions in an identity service (likely Microsoft Entra/Azure AD), but all candidate rules are for Alibaba Cloud network firewall or general API/vault se"
alicloud_entra_policy_restricts_user_consent_for_apps,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_entra_policy_user_consent_for_verified_apps,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_entra_policy_user_consent_for_verified_apps storage_blob_public_access_level_is_disabled storage_ensure_alicloud_services_are_trusted_to_access_is_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_entra_privileged_user_has_mfa,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_entra_security_defaults_enabled,,ai_rejected,none,"The check name 'alicloud_entra_security_defaults_enabled' appears to reference Microsoft Entra ID (formerly Azure AD) security defaults, which is not a native Alibaba Cloud service, and none of the ca"
alicloud_entra_trusted_named_locations_exists,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_entra_user_with_vm_access_has_mfa,,ai_rejected,none,"No catalog rule matches the specific check for Entra user VM access requiring MFA, as the candidates focus on different services, resources, or access types."
alicloud_entra_users_cannot_create_microsoft_365_groups,,weak_match,0.17,weak token overlap — likely no matching rule
alicloud_eventbridge_global_endpoint_event_replication_enabled,alicloud.cms.global.endpoint_event_replication_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_firehose_stream_encrypted_at_rest,alicloud.dataworks.stream.encrypted_at_rest,token_match_high,0.71,Jaccard=0.71
alicloud_firewall_log_analysis_status_check,alicloud.cloudfw.log.analysis_status_check,token_match_high,0.67,Jaccard=0.67
alicloud_fsx_backup_enabled,alicloud.efs.backup.enabled;alicloud.efs.have.backup_enabled,deep_review_medium,medium,"Both the check name and candidate rules enforce backup for file storage services, with 'fsx' likely referring to a file system similar to EFS."
alicloud_fsx_file_system_copy_tags_to_backups_enabled,alicloud.efs.file.system_copy_tags_to_backups_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_fsx_file_system_copy_tags_to_volumes_enabled,alicloud.efs.file.system_copy_tags_to_volumes_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_fsx_windows_file_system_multi_az_enabled,alicloud.efs.windows.file_system_multi_az_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_function_compute_function_not_publicly_accessible,alicloud.fc.compute.function_not_publicly_accessible,token_match_high,0.83,Jaccard=0.83
alicloud_function_compute_function_restrict_public_access,alicloud.fc.compute.function_restrict_public_access,token_match_high,0.86,Jaccard=0.86
alicloud_function_compute_function_url_authentication,alicloud.fc.compute.function_url_authentication,token_match_high,0.83,Jaccard=0.83
alicloud_function_compute_function_url_public,alicloud.fc.compute.function_url_public,token_match_high,0.83,Jaccard=0.83
alicloud_gcr_container_scanning_enabled,alicloud.cr.container.vulnerability_scanning_enabled,ai_verified,high,"This rule directly matches the service (Container Registry/CR), action (vulnerability scanning), and target resource (container) specified in the check name."
alicloud_glacier_vaults_policy_public_access,alicloud.general.vault.policy_public_access_blocked,ai_verified,high,"Both the check name and rule specifically target Glacier vaults with public access policies, indicating they detect the same security violation."
alicloud_glue_data_catalogs_connection_passwords_encryption_enabled,alicloud.dataworks.data.catalogs_connection_passwords_encryption_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_glue_data_catalogs_metadata_encryption_enabled,alicloud.dataworks.data.catalogs_metadata_encryption_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_glue_data_catalogs_not_publicly_accessible,alicloud.dataworks.data.catalogs_not_publicly_accessible,token_match_high,0.71,Jaccard=0.71
alicloud_glue_development_endpoints_cloudmonitor_logs_encryption_enabled,alicloud.dataworks.development.endpoints_cloudmonitor_logs_encryption_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_glue_development_endpoints_job_bookmark_encryption_enabled,alicloud.dataworks.development.endpoints_job_bookmark_encryption_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_glue_development_endpoints_oss_encryption_enabled,alicloud.dataworks.development.endpoints_oss_encryption_enabled,token_match_high,0.71,Jaccard=0.71
alicloud_glue_etl_jobs_amazon_oss_encryption_enabled,alicloud.dataworks.etl.jobs_amazon_oss_encryption_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_glue_etl_jobs_cloudmonitor_logs_encryption_enabled,alicloud.dataworks.etl.jobs_cloudmonitor_logs_encryption_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_glue_etl_jobs_job_bookmark_encryption_enabled,alicloud.dataworks.etl.jobs_job_bookmark_encryption_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_glue_etl_jobs_logging_enabled,alicloud.dataworks.etl.jobs_logging_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_glue_ml_transform_encrypted_at_rest,alicloud.dataworks.ml.transform_encrypted_at_rest,token_match_high,0.75,Jaccard=0.75
alicloud_guardduty_is_enabled,alicloud.general.guardduty_service_enabled.configured,ai_verified,high,Both the check name and the rule specifically target the enabling of the GuardDuty service in Alibaba Cloud.
alicloud_guardduty_no_high_severity_findings,alicloud.general.resource.security_center_no_high_severity_findings_present,ai_verified,medium,"This rule directly checks for the absence of high severity findings in Alibaba Cloud's security monitoring service (Security Center, which includes GuardDuty-like functionality), matching the service "
alicloud_iam_account_access_approval_enabled,alicloud.ims.account.access_approval_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_iam_audit_logs_enabled,alicloud.ims.audit.logs_enabled,token_match_high,0.60,Jaccard=0.60
alicloud_iam_cloud_asset_inventory_enabled,alicloud.ims.cloud.asset_inventory_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_iam_custom_role_has_permissions_to_administer_resource_locks,alicloud.ims.custom.role_has_permissions_to_administer_resource_locks,token_match_high,0.78,Jaccard=0.78
alicloud_iam_no_service_roles_at_project_level,alicloud.ims.no.service_roles_at_project_level,token_match_high,0.75,Jaccard=0.75
alicloud_iam_organization_essential_contacts_configured,alicloud.ims.organization.essential_contacts_configured,token_match_high,0.67,Jaccard=0.67
alicloud_iam_role_kms_enforce_separation_of_duties,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_iam_role_sa_enforce_separation_of_duties,,weak_match,0.18,weak token overlap — likely no matching rule
alicloud_iam_sa_no_administrative_privileges,alicloud.api.function.identity_without_admin_privileges,deep_review_high,high,Both the check name and the candidate rule explicitly target preventing administrative privileges for service accounts/identities.
alicloud_iam_sa_no_user_managed_keys,alicloud.ack.service_account.no_user_managed_long_lived_keys,ai_verified,high,Both the check name and the rule focus on preventing user-managed keys for service accounts in Alicloud IAM.
alicloud_iam_sa_user_managed_key_rotate_90_days,alicloud.apikeys.key.rotated_in_90_days,ai_verified,high,Both the check name and rule focus on key rotation enforcement for user-managed access keys within a 90-day timeframe.
alicloud_iam_sa_user_managed_key_unused,alicloud.ack.service_account.no_user_managed_long_lived_keys,ai_verified,high,Both the check name and the rule focus on preventing user-managed keys for service accounts to avoid long-lived credential risks.
alicloud_kafka_cluster_encryption_at_rest_uses_cmk,alicloud.apsaramq.cluster.encryption_at_rest_uses_cmk,token_match_high,0.78,Jaccard=0.78
alicloud_kafka_cluster_in_transit_encryption_enabled,alicloud.analyticdb.cluster.encryption_in_transit_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_kafka_connector_in_transit_encryption_enabled,alicloud.apsaramq.connector.in_transit_encryption_enabled,token_match_high,0.67,Jaccard=0.67
alicloud_keyvault_logging_enabled,,ai_rejected,none,"The check name targets Key Vault logging, but all candidate rules are for different services (ActionTrail, ALB, Cloud Firewall) and do not match the target resource."
alicloud_keyvault_private_endpoints,alicloud.general.account.private_endpoints_mandatory,deep_review_medium,medium,"The check name focuses on key vault private endpoints, which is a specific case of the broader control requiring private endpoints for services, matching the general account-level rule."
alicloud_kinesis_stream_data_retention_period,alicloud.dataworks.stream.data_retention_period,token_match_high,0.71,Jaccard=0.71
alicloud_kinesis_stream_encrypted_at_rest,alicloud.dataworks.stream.encrypted_at_rest,token_match_high,0.71,Jaccard=0.71
alicloud_kms_cmk_are_used,alicloud.actiontrail.kms.encryption_enabled,deep_review_medium,medium,"The check name is a general statement about using KMS CMKs, while the candidate specifically ensures KMS encryption is enabled for ActionTrail, which is a specific application of the same concept."
alicloud_kms_cmk_not_deleted_unintentionally,alicloud.cloudmonitor.log_metric_filter_for_kms_cmk_deletion_or_disablement.configured;alicloud.cloudmonitor.log_metric_filter_kms_cmk_deletion_or_disablement.configured,deep_review_medium,medium,"The check name focuses on preventing unintentional KMS CMK deletion, which aligns with monitoring for CMK deletion or disablement events in the candidates, though the enforcement mechanism differs (prevention vs. detection)."
alicloud_kms_cmk_not_multi_region,,ai_rejected,none,"The check name refers to KMS Customer Master Keys not being multi-region, but all candidate rules are for ActionTrail multi-region logging or ACK cluster KMS encryption, which are unrelated services a"
alicloud_kms_cmk_rotation_enabled,,ai_rejected,none,"The check name focuses on KMS CMK rotation, while all candidate rules focus on KMS CMK encryption being enabled, which are different security controls."
alicloud_kms_cmk_state_change_alerts,alicloud.cloudmonitor.log_metric_filter_for_kms_cmk_deletion_or_disablement.configured;alicloud.cloudmonitor.log_metric_filter_kms_cmk_deletion_or_disablement.configured,deep_review_medium,medium,"The check name focuses on alerts for KMS CMK state changes, which aligns with monitoring for CMK deletion or disablement, though the wording differs slightly."
alicloud_kms_key_lifecycle_policy,alicloud.cms.metric.metric_filter_kms_key_deletion_or_disable_detected_filter_present,deep_review_medium,medium,"The check name refers to a KMS key lifecycle policy, which typically governs key rotation, deletion, or disablement, and the selected candidate rule specifically monitors for KMS key deletion or disable events, aligning with lifecycle management aspe"
alicloud_kms_key_not_publicly_accessible,,ai_rejected,none,"The check name targets KMS keys, but all candidate rules are for different services (Container Registry, EFS, ACK, API Gateway)."
alicloud_kms_key_not_scheduled_for_deletion,alicloud.cms.log.metric_filter_disable_or_scheduled_deletion_of_kms_cmk;alicloud.cms.metric.metric_filter_kms_key_deletion_or_disable_detected_filter_present,ai_verified,high,"Both candidate rules explicitly detect scheduled deletion or disablement of KMS keys, which matches the security violation targeted by the check name."
alicloud_kms_key_rotation_enabled,alicloud.general.key_rotation_90_days_enforced.configured,ai_verified,medium,"Both checks focus on enforcing key rotation for KMS keys, though the candidate specifies a 90-day interval while the original does not define a period."
alicloud_kms_kms_key_expiration_set,,ai_rejected,none,"The check name refers to KMS key expiration settings, but none of the candidate rules specifically address key expiration or rotation for KMS keys."
alicloud_kms_kms_key_rotation_enabled,alicloud.general.key_rotation_90_days_enforced.configured,ai_verified,medium,"Both checks focus on enforcing key rotation for KMS keys, though the candidate specifies a 90-day rotation period while the original check does not define a specific timeframe."
alicloud_kms_secret_rotation_enabled,alicloud.general.secret_automatic_rotation_enabled.configured,ai_verified,high,"Both the check name and the rule directly target the automatic rotation of KMS secrets, ensuring the same security control."
alicloud_kubernetes_cluster_basic_auth_disabled,alicloud.ack.cluster.basic_auth_disabled_enforced,token_match_high,0.62,Jaccard=0.62
alicloud_kubernetes_log_service_integration_check,alicloud.ack.log.service_integration_check,token_match_high,0.67,Jaccard=0.67
alicloud_lambda_function_reserved_concurrency,alicloud.fc.function.reserved_concurrency_set,ai_verified,high,Both the check name and the top candidate rule specifically target reserved concurrency configuration for Alibaba Cloud Function Compute functions.
alicloud_log_service_security_group_change_alerts_configured,alicloud.cloudmonitor.log_metric_filter_for_security_group_changes.configured;alicloud.cms.log.metric_filter_security_group_changes,ai_verified,medium,Both the check name and these rules specifically target monitoring security group changes through log metric filters in Alibaba Cloud's CloudMonitor service.
alicloud_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled,alicloud.general.log_metric_filter_and_alert.audit_configuration_changes_enabled_90_day_retention,ai_verified,high,"This rule directly matches the check name's service (logging), action (metric filter and alert), and target resource (audit configuration changes)."
alicloud_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled,alicloud.cloudmonitor.log.metric_filter_and_alert_for_oss_bucket_policy_changes;alicloud.cloudmonitor.log_metric_filter_for_bucket_policy_changes.configured;alicloud.cloudmonitor.oss_bucket_policy_changes_log_metric_filter_enabled.configured;alicloud.cms.log.metric_filter_for_oss_bucket_policy_changes,ai_verified,high,"All selected rules target OSS bucket policy changes with log metric filtering and alerting, matching the service, action, and resource focus of the check name."
alicloud_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled,alicloud.cloudmonitor.log_metric_filter_for_policy_changes.configured;alicloud.cms.log.metric_filter_policy_changes,ai_verified,medium,"Both rules focus on detecting policy changes through log metric filters, which aligns with the check's goal of monitoring custom role changes as a type of policy modification."
alicloud_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled,alicloud.general.log_metric_filter_and_alert.project_ownership_changes_enabled_90_day_retention,token_match_high,0.62,Jaccard=0.62
alicloud_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled,alicloud.general.log_metric_filter_and_alert.sql_instance_configuration_changes_enabled_90_day_retention,token_match_high,0.62,Jaccard=0.62
alicloud_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled,alicloud.general.log_metric_filter_and_alert.vpc_firewall_rule_changes_enabled_90_day_retention,token_match_high,0.64,Jaccard=0.64
alicloud_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled,alicloud.general.log_metric_filter_and_alert.vpc_network_changes_enabled_90_day_retention,token_match_high,0.62,Jaccard=0.62
alicloud_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled,alicloud.general.log_metric_filter_and_alert.vpc_network_route_changes_enabled_90_day_retention,token_match_high,0.64,Jaccard=0.64
alicloud_logging_sink_created,alicloud.general.sink.creation_logging_enabled,ai_verified,high,This rule directly matches the check name's focus on logging sink creation in Alibaba Cloud.
alicloud_logservice_actiontrail_root_login_alert,alicloud.general.root_login_alerts.configured,ai_verified,medium,"Both checks focus on detecting root login events, though the candidate rule is more general and not explicitly tied to ActionTrail or Log Service."
alicloud_logservice_integration_audit_logs_enabled,alicloud.general.integration.audit_logs_enabled_90_day_retention,ai_verified,medium,"This rule matches the service (general integration) and the core security check (audit logs enabled) from the given check name, though it adds a specific retention period detail."
alicloud_mns_topic_subscription_configured,,weak_match,0.22,weak token overlap — likely no matching rule
alicloud_mns_topics_kms_encryption_at_rest_enabled,alicloud.bss.topics.kms_encryption_at_rest_enabled,token_match_high,0.75,Jaccard=0.75
alicloud_monitor_alert_create_policy_assignment,alicloud.cms.alerts.create_policy_assignment,ai_verified,high,"The check name and rule ID both target the creation of a policy assignment in the Cloud Monitor (CMS) service, indicating the same security violation."
alicloud_monitor_alert_create_update_nsg,alicloud.cms.alerts.create_update_nsg,ai_verified,high,"The check name and rule both target Cloud Monitor (CMS) alerts for NSG creation/update, ensuring identical service, action, and resource focus."
alicloud_monitor_alert_create_update_public_ip_address_rule,alicloud.cms.alerts.create_update_public_ip_address_rule,token_match_high,0.64,Jaccard=0.64
alicloud_monitor_alert_create_update_security_solution,alicloud.cms.alerts.create_update_security_solution,ai_verified,high,"This rule matches exactly on service (CMS/alerts), action (create/update), and target resource (security_solution), implementing the same security check for monitoring security solution alert creation"
alicloud_monitor_alert_create_update_sqlserver_fr,alicloud.cms.alerts.create_update_sqlserver_fr,ai_verified,high,"The rule ID matches the check name exactly in service (CMS/alerts), action (create_update), and target resource (sqlserver_fr)."
alicloud_monitor_alert_delete_nsg,alicloud.cms.alerts.delete_nsg,ai_verified,high,"This rule directly matches the service (CMS/alerts), action (delete), and target resource (NSG) specified in the check name."
alicloud_monitor_alert_delete_policy_assignment,alicloud.cms.alerts.delete_policy_assignment,ai_verified,high,"Both the check name and rule ID target the same service (Cloud Monitor/CMS), action (delete), and resource (policy assignment), indicating they implement the same security check."
alicloud_monitor_alert_delete_public_ip_address_rule,alicloud.cms.alerts.delete_public_ip_address_rule,token_match_high,0.60,Jaccard=0.60
alicloud_monitor_alert_delete_security_solution,alicloud.cms.alerts.delete_security_solution,ai_verified,high,"This rule matches the service (CMS/alerts), action (delete), and target resource (security_solution) exactly as specified in the check name."
alicloud_monitor_alert_delete_sqlserver_fr,alicloud.cms.alerts.delete_sqlserver_fr,ai_verified,high,"Both the check name and rule ID target the same service (Cloud Monitor/CMS), action (delete), and resource (SQL Server firewall rule), indicating they implement identical security monitoring for SQL S"
alicloud_monitor_diagnostic_setting_with_appropriate_categories,alicloud.cms.diagnostic.setting_with_appropriate_categories,token_match_high,0.71,Jaccard=0.71
alicloud_monitor_diagnostic_settings_exists,alicloud.cms.diagnostic.settings_exists,token_match_high,0.67,Jaccard=0.67
alicloud_monitor_storage_account_with_activity_logs_cmk_encrypted,alicloud.cms.storage.account_with_activity_logs_cmk_encrypted,token_match_high,0.78,Jaccard=0.78
alicloud_monitor_storage_account_with_activity_logs_is_private,alicloud.cms.storage.account_with_activity_logs_is_private,token_match_high,0.75,Jaccard=0.75
alicloud_mq_broker_active_deployment_mode,alicloud.apsaramq.broker.active_deployment_mode,token_match_high,0.71,Jaccard=0.71
alicloud_mq_broker_cluster_deployment_mode,alicloud.apsaramq.broker.cluster_deployment_mode,token_match_high,0.71,Jaccard=0.71
alicloud_mq_broker_logging_enabled,alicloud.apsaramq.broker.logging_enabled,token_match_high,0.60,Jaccard=0.60
