framework,control_id,title,csp_column,or_group_count,classification,classify_reason,current_cell,proposed_cell
NIST_800_53,AC-17(1),Remote Access - Remote access | monitoring and control employ automated mechanisms to monitor an,azure_checks,11,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.function.app.function_url_authentication;azure.functions.app.url_public;azure.sql.database.no_public_access;azure.sql.database.snapshots_public_acces,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.function.app.function_url_authentication+azure.functions.app.url_public+azure.sql.database.no_public_access+azure.sql.database.snapshots_public_acces
NIST_800_53,AC-17(1),Remote Access - Remote access | monitoring and control employ automated mechanisms to monitor an,gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.data_access.public_object_access;gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled;gcp,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.data_access.public_object_access+gcp.sql.instance.instance_public_access_disabled+gcp.sql.database_instance.db_public_access_disabled+gcp
NIST_800_53,AC-17(1),Remote Access - Remote access | monitoring and control employ automated mechanisms to monitor an,oracle_checks,11,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access;oci.functions.application.function_url_public;oci.datab,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.functions.application.function_public_access_blocked+oci.functions.application.function_restrict_public_access+oci.functions.application.function_url_public+oci.datab
NIST_800_53,AC-17(1),Remote Access - Remote access | monitoring and control employ automated mechanisms to monitor an,ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.object_storage.bucket.no_public_access;ibm.databases.deployment.private_endpoint_only;ibm.databases.deployment.ip_allowlist_configured;ibm.containers.cluster.public_endpoint_disabled;ibm.cos.activity.bucket_created_public;ibm.vsi.block_storage.public_snapsho,ibm.vpc.instance.no_public_ip_address+ibm.object_storage.bucket.no_public_access+ibm.databases.deployment.private_endpoint_only+ibm.databases.deployment.ip_allowlist_configured+ibm.containers.cluster.public_endpoint_disabled+ibm.cos.activity.bucket_created_public+ibm.vsi.block_storage.public_snapsho
NIST_800_53,AC-17(1),Remote Access - Remote access | monitoring and control employ automated mechanisms to monitor an,alicloud_checks,9,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.fc.compute.function_not_publicly_accessible;alicloud.fc.compute.function_url_public;alicloud.apsaradb.rds_instance.instance_public_access_disabled;alicloud.analy,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.fc.compute.function_not_publicly_accessible+alicloud.fc.compute.function_url_public+alicloud.apsaradb.rds_instance.instance_public_access_disabled+alicloud.analy
NIST_800_53,AC-17(10),Remote Access - .],aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.ebs.public_snapshot_configured;aws.ec2.instance.no_public_ip_configured;aws.emr.cluster.master_nodes_no_public_ip_configured;aws.lambda.function.not_publicly_accessible_configured;aws.lambda.function.url_public_configured;aws.rds.instance.no_public_access_configured;aws.rds.snapshots.public_,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.lambda.function.not_publicly_accessible_configured+aws.lambda.function.url_public_configured+aws.rds.instance.no_public_access_configured+aws.rds.snapshots.public_
NIST_800_53,AC-17(10),Remote Access - .],azure_checks,11,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.function.app.function_url_authentication;azure.functions.app.url_public;azure.sql.database.no_public_access;azure.sql.database.snapshots_public_acces,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.function.app.function_url_authentication+azure.functions.app.url_public+azure.sql.database.no_public_access+azure.sql.database.snapshots_public_acces
NIST_800_53,AC-17(10),Remote Access - .],gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.data_access.public_object_access;gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled;gcp,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.data_access.public_object_access+gcp.sql.instance.instance_public_access_disabled+gcp.sql.database_instance.db_public_access_disabled+gcp
NIST_800_53,AC-17(10),Remote Access - .],oracle_checks,11,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access;oci.functions.application.function_url_public;oci.datab,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.functions.application.function_public_access_blocked+oci.functions.application.function_restrict_public_access+oci.functions.application.function_url_public+oci.datab
NIST_800_53,AC-17(10),Remote Access - .],ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.object_storage.bucket.no_public_access;ibm.databases.deployment.private_endpoint_only;ibm.databases.deployment.ip_allowlist_configured;ibm.containers.cluster.public_endpoint_disabled;ibm.cos.activity.bucket_created_public;ibm.vsi.block_storage.public_snapsho,ibm.vpc.instance.no_public_ip_address+ibm.object_storage.bucket.no_public_access+ibm.databases.deployment.private_endpoint_only+ibm.databases.deployment.ip_allowlist_configured+ibm.containers.cluster.public_endpoint_disabled+ibm.cos.activity.bucket_created_public+ibm.vsi.block_storage.public_snapsho
NIST_800_53,AC-17(10),Remote Access - .],alicloud_checks,9,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.fc.compute.function_not_publicly_accessible;alicloud.fc.compute.function_url_public;alicloud.apsaradb.rds_instance.instance_public_access_disabled;alicloud.analy,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.fc.compute.function_not_publicly_accessible+alicloud.fc.compute.function_url_public+alicloud.apsaradb.rds_instance.instance_public_access_disabled+alicloud.analy
NIST_800_53,AC-17(2),Remote Access - Remote access | protection of confidentiality and integrity using encryption imp,aws_checks,3,AND_REQUIRED,NIST family (AC),aws.apigateway.certificate.certificate_enabled;aws.elb.ssllisteners.ssl_listeners_configured;aws.s3.bucket.secure_transport_policy_configured,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.s3.bucket.secure_transport_policy_configured
NIST_800_53,AC-17(2),Remote Access - Remote access | protection of confidentiality and integrity using encryption imp,azure_checks,3,AND_REQUIRED,NIST family (AC),azure.network.load_balancer.lb_listener_tls_min_1_2;azure.storage.account.secure_transport_policy;azure.apimanagement.api.client_certificate_enabled,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled
NIST_800_53,AC-17(2),Remote Access - Remote access | protection of confidentiality and integrity using encryption imp,gcp_checks,3,AND_REQUIRED,NIST family (AC),gcp.apigateway.api.api_endpoint_authn_required;gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols;gcp.storage.policy.bucket_policy_deny_insecure_transport,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport
NIST_800_53,AC-17(2),Remote Access - Remote access | protection of confidentiality and integrity using encryption imp,oracle_checks,4,AND_REQUIRED,NIST family (AC),oci.apigateway.gateway.gateway_restapi_client_certificate_enabled;oci.apigateway.gateway.restapi_client_certificate_enabled;oci.load_balancer.load_balancer.balancer_ssl_listeners;oci.object_storage.bucket.storage_bucket_secure_transport_policy,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy
NIST_800_53,AC-17(2),Remote Access - Remote access | protection of confidentiality and integrity using encryption imp,ibm_checks,3,AND_REQUIRED,NIST family (AC),ibm.vpc.load_balancer.https_listener_enabled;ibm.api.connect.restapi_client_certificate_enabled;ibm.cos.bucket.tls_policy_configured,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cos.bucket.tls_policy_configured
NIST_800_53,AC-17(2),Remote Access - Remote access | protection of confidentiality and integrity using encryption imp,alicloud_checks,3,AND_REQUIRED,NIST family (AC),alicloud.api.gateway.restapi_client_certificate_enabled;alicloud.alb.ssl.listeners;alicloud.oss.bucket.https_required,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.oss.bucket.https_required
NIST_800_53,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.ebs.public_snapshot_configured;aws.ec2.instance.no_public_ip_configured;aws.emr.cluster.master_nodes_no_public_ip_configured;aws.lambda.function.not_publicly_accessible_configured;aws.lambda.function.url_public_configured;aws.rds.instance.no_public_access_configured;aws.rds.snapshots.public_,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.lambda.function.not_publicly_accessible_configured+aws.lambda.function.url_public_configured+aws.rds.instance.no_public_access_configured+aws.rds.snapshots.public_
NIST_800_53,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",azure_checks,11,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.function.app.function_url_authentication;azure.functions.app.url_public;azure.sql.database.no_public_access;azure.sql.database.snapshots_public_acces,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.function.app.function_url_authentication+azure.functions.app.url_public+azure.sql.database.no_public_access+azure.sql.database.snapshots_public_acces
NIST_800_53,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.data_access.public_object_access;gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled;gcp,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.data_access.public_object_access+gcp.sql.instance.instance_public_access_disabled+gcp.sql.database_instance.db_public_access_disabled+gcp
NIST_800_53,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",oracle_checks,11,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access;oci.functions.application.function_url_public;oci.datab,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.functions.application.function_public_access_blocked+oci.functions.application.function_restrict_public_access+oci.functions.application.function_url_public+oci.datab
NIST_800_53,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.object_storage.bucket.no_public_access;ibm.databases.deployment.private_endpoint_only;ibm.databases.deployment.ip_allowlist_configured;ibm.containers.cluster.public_endpoint_disabled;ibm.cos.activity.bucket_created_public;ibm.vsi.block_storage.public_snapsho,ibm.vpc.instance.no_public_ip_address+ibm.object_storage.bucket.no_public_access+ibm.databases.deployment.private_endpoint_only+ibm.databases.deployment.ip_allowlist_configured+ibm.containers.cluster.public_endpoint_disabled+ibm.cos.activity.bucket_created_public+ibm.vsi.block_storage.public_snapsho
NIST_800_53,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",alicloud_checks,9,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.fc.compute.function_not_publicly_accessible;alicloud.fc.compute.function_url_public;alicloud.apsaradb.rds_instance.instance_public_access_disabled;alicloud.analy,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.fc.compute.function_not_publicly_accessible+alicloud.fc.compute.function_url_public+alicloud.apsaradb.rds_instance.instance_public_access_disabled+alicloud.analy
NIST_800_53,AC-17-b,Remote Access - Authorize each type of remote...,aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.ebs.public_snapshot_configured;aws.ec2.instance.no_public_ip_configured;aws.emr.cluster.master_nodes_no_public_ip_configured;aws.lambda.function.not_publicly_accessible_configured;aws.lambda.function.url_public_configured;aws.rds.instance.no_public_access_configured;aws.rds.snapshots.public_,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.lambda.function.not_publicly_accessible_configured+aws.lambda.function.url_public_configured+aws.rds.instance.no_public_access_configured+aws.rds.snapshots.public_
NIST_800_53,AC-17-b,Remote Access - Authorize each type of remote...,azure_checks,11,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.function.app.function_url_authentication;azure.functions.app.url_public;azure.sql.database.no_public_access;azure.sql.database.snapshots_public_acces,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.function.app.function_url_authentication+azure.functions.app.url_public+azure.sql.database.no_public_access+azure.sql.database.snapshots_public_acces
NIST_800_53,AC-17-b,Remote Access - Authorize each type of remote...,gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.data_access.public_object_access;gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled;gcp,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.data_access.public_object_access+gcp.sql.instance.instance_public_access_disabled+gcp.sql.database_instance.db_public_access_disabled+gcp
NIST_800_53,AC-17-b,Remote Access - Authorize each type of remote...,oracle_checks,11,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access;oci.functions.application.function_url_public;oci.datab,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.functions.application.function_public_access_blocked+oci.functions.application.function_restrict_public_access+oci.functions.application.function_url_public+oci.datab
NIST_800_53,AC-17-b,Remote Access - Authorize each type of remote...,ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.object_storage.bucket.no_public_access;ibm.databases.deployment.private_endpoint_only;ibm.databases.deployment.ip_allowlist_configured;ibm.containers.cluster.public_endpoint_disabled;ibm.cos.activity.bucket_created_public;ibm.vsi.block_storage.public_snapsho,ibm.vpc.instance.no_public_ip_address+ibm.object_storage.bucket.no_public_access+ibm.databases.deployment.private_endpoint_only+ibm.databases.deployment.ip_allowlist_configured+ibm.containers.cluster.public_endpoint_disabled+ibm.cos.activity.bucket_created_public+ibm.vsi.block_storage.public_snapsho
NIST_800_53,AC-17-b,Remote Access - Authorize each type of remote...,alicloud_checks,9,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.fc.compute.function_not_publicly_accessible;alicloud.fc.compute.function_url_public;alicloud.apsaradb.rds_instance.instance_public_access_disabled;alicloud.analy,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.fc.compute.function_not_publicly_accessible+alicloud.fc.compute.function_url_public+alicloud.apsaradb.rds_instance.instance_public_access_disabled+alicloud.analy
NIST_800_53,AC-20(2),Use Of External Systems - Use of external systems | portable storage devices — restricted use restrict the,aws_checks,2,AND_REQUIRED,NIST family (AC),aws.iam.role.trust_external_id_or_audience_required;aws.iam.resource.access_analyzer_external_all_regions_configured,aws.iam.role.trust_external_id_or_audience_required+aws.iam.resource.access_analyzer_external_all_regions_configured
NIST_800_53,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,aws_checks,4,AND_REQUIRED,NIST family (AC),aws.apigateway.certificate.certificate_enabled;aws.elb.ssllisteners.ssl_listeners_configured;aws.opensearch.service.domains_node_to_node_encryption_enabled;aws.s3.bucket.secure_transport_policy_configured,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured
NIST_800_53,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,azure_checks,4,AND_REQUIRED,NIST family (AC),azure.network.load_balancer.lb_listener_tls_min_1_2;azure.search.service.domains_node_to_node_encryption_enabled;azure.storage.account.secure_transport_policy;azure.apimanagement.api.client_certificate_enabled,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled
NIST_800_53,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,gcp_checks,3,AND_REQUIRED,NIST family (AC),gcp.apigateway.api.api_endpoint_authn_required;gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols;gcp.storage.policy.bucket_policy_deny_insecure_transport,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport
NIST_800_53,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,oracle_checks,5,AND_REQUIRED,NIST family (AC),oci.apigateway.gateway.gateway_restapi_client_certificate_enabled;oci.apigateway.gateway.restapi_client_certificate_enabled;oci.load_balancer.load_balancer.balancer_ssl_listeners;oci.object_storage.bucket.storage_bucket_secure_transport_policy;oci.opensearch.service.domains_node_to_node_encryption_e,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_e
NIST_800_53,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,ibm_checks,4,AND_REQUIRED,NIST family (AC),ibm.vpc.load_balancer.https_listener_enabled;ibm.api.connect.restapi_client_certificate_enabled;ibm.cloud_databases.service.domains_node_to_node_encryption_enabled;ibm.cos.bucket.tls_policy_configured,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured
NIST_800_53,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,alicloud_checks,4,AND_REQUIRED,NIST family (AC),alicloud.api.gateway.restapi_client_certificate_enabled;alicloud.alb.ssl.listeners;alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled;alicloud.oss.bucket.https_required,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required
NIST_800_53,AC-24(2),Access Control Decisions - Access control decisions | no user or process identity enforce access control de,aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.instance.imdsv2_enabled;aws.iam.password.policy_minimum_length_14_configured;aws.iam.policy.attached_only_to_group_or_roles_configured;aws.iam.aws.attached_policy_no_administrative_privileges_configured;aws.iam.customer.attached_policy_no_administrative_privileges_configured;aws.iam.inline.p,aws.ec2.instance.imdsv2_enabled+aws.iam.password.policy_minimum_length_14_configured+aws.iam.policy.attached_only_to_group_or_roles_configured+aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.customer.attached_policy_no_administrative_privileges_configured+aws.iam.inline.p
NIST_800_53,AC-24(2),Access Control Decisions - Access control decisions | no user or process identity enforce access control de,azure_checks,6,AND_REQUIRED,NIST family (AC),azure.aad.directory_tenant.access_password_policy_min_length_14;azure.aad.group.access_group_attached_policies_not_admin_star;azure.entra.user.with_vm_access_has_mfa:az.active_directory_user.identity_access_security_user_mfa_required;azure.aad.directory_tenant.access_tenant_break_glass_accounts_mfa_,azure.aad.directory_tenant.access_password_policy_min_length_14+azure.aad.group.access_group_attached_policies_not_admin_star+azure.entra.user.with_vm_access_has_mfa:az.active_directory_user.identity_access_security_user_mfa_required+azure.aad.directory_tenant.access_tenant_break_glass_accounts_mfa_
NIST_800_53,AC-24(2),Access Control Decisions - Access control decisions | no user or process identity enforce access control de,gcp_checks,10,AND_REQUIRED,NIST family (AC),gcp.compute.instance.vm_imds_hardened;gcp.resourcemanager.organization.password_policy_min_length_14;gcp.iam.group.rbac_group_attached_policies_not_admin_star;gcp.iam.policy.rbac_policy_no_action_star_on_resource_star;gcp.iam.role.role_no_inline_policies;gcp.identityplatform.audit.mfa_disabled;gcp.c,gcp.compute.instance.vm_imds_hardened+gcp.resourcemanager.organization.password_policy_min_length_14+gcp.iam.group.rbac_group_attached_policies_not_admin_star+gcp.iam.policy.rbac_policy_no_action_star_on_resource_star+gcp.iam.role.role_no_inline_policies+gcp.identityplatform.audit.mfa_disabled+gcp.c
NIST_800_53,AC-24(2),Access Control Decisions - Access control decisions | no user or process identity enforce access control de,oracle_checks,10,AND_REQUIRED,NIST family (AC),oci.compute.instance.instance_imdsv2_enabled;oci.identity.user.password_policy_minimum_length_14;oci.identity.user.policy_attached_only_to_group_or_roles;oci.identity.user.aws_attached_policy_no_administrative_privileges;oci.identity.user.customer_attached_policy_no_administrative_privileges;oci.ide,oci.compute.instance.instance_imdsv2_enabled+oci.identity.user.password_policy_minimum_length_14+oci.identity.user.policy_attached_only_to_group_or_roles+oci.identity.user.aws_attached_policy_no_administrative_privileges+oci.identity.user.customer_attached_policy_no_administrative_privileges+oci.ide
NIST_800_53,AC-24(2),Access Control Decisions - Access control decisions | no user or process identity enforce access control de,ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.metadata_service_disabled;ibm.iam_access_groups.access_group.no_orphaned_group;ibm.iam_policy_management.policy.no_wildcard_actions;ibm.iam_identity.account.mfa_enabled;ibm.iam.account.password_policy_minimum_length_configured;ibm.iam.sa.no_administrative_privileges_enforced;ibm.iam,ibm.vpc.instance.metadata_service_disabled+ibm.iam_access_groups.access_group.no_orphaned_group+ibm.iam_policy_management.policy.no_wildcard_actions+ibm.iam_identity.account.mfa_enabled+ibm.iam.account.password_policy_minimum_length_configured+ibm.iam.sa.no_administrative_privileges_enforced+ibm.iam
NIST_800_53,AC-24(2),Access Control Decisions - Access control decisions | no user or process identity enforce access control de,alicloud_checks,7,AND_REQUIRED,NIST family (AC),alicloud.ecs.instance.imdsv2_mandatory;alicloud.api.function.access_keys_configured;alicloud.apikeys.key.rotated_in_90_days;alicloud.ram.password.policy_minimum_length_check;alicloud.ram.policy.attached_only_to_group_or_roles_configured;alicloud.ram.policy.overly_permissive_configured;alicloud.ram.r,alicloud.ecs.instance.imdsv2_mandatory+alicloud.api.function.access_keys_configured+alicloud.apikeys.key.rotated_in_90_days+alicloud.ram.password.policy_minimum_length_check+alicloud.ram.policy.attached_only_to_group_or_roles_configured+alicloud.ram.policy.overly_permissive_configured+alicloud.ram.r
NIST_800_53,AC-2(1),Account Management - Account management | automated system account management support the management,aws_checks,10,AND_REQUIRED,NIST family (AC),aws.iam.password.policy_minimum_length_14_configured;aws.iam.policy.attached_only_to_group_or_roles_configured;aws.iam.aws.attached_policy_no_administrative_privileges_configured;aws.iam.customer.attached_policy_no_administrative_privileges_configured;aws.iam.inline.policy_no_administrative_privileg,aws.iam.password.policy_minimum_length_14_configured+aws.iam.policy.attached_only_to_group_or_roles_configured+aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.customer.attached_policy_no_administrative_privileges_configured+aws.iam.inline.policy_no_administrative_privileg
NIST_800_53,AC-2(1),Account Management - Account management | automated system account management support the management,azure_checks,6,AND_REQUIRED,NIST family (AC),azure.aad.directory_tenant.access_password_policy_min_length_14;azure.aad.group.access_group_attached_policies_not_admin_star;azure.entra.user.with_vm_access_has_mfa:az.active_directory_user.identity_access_security_user_mfa_required;azure.aad.directory_tenant.access_tenant_break_glass_accounts_mfa_,azure.aad.directory_tenant.access_password_policy_min_length_14+azure.aad.group.access_group_attached_policies_not_admin_star+azure.entra.user.with_vm_access_has_mfa:az.active_directory_user.identity_access_security_user_mfa_required+azure.aad.directory_tenant.access_tenant_break_glass_accounts_mfa_
NIST_800_53,AC-2(1),Account Management - Account management | automated system account management support the management,gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.resourcemanager.organization.password_policy_min_length_14;gcp.iam.group.rbac_group_attached_policies_not_admin_star;gcp.iam.policy.rbac_policy_no_action_star_on_resource_star;gcp.iam.role.role_no_inline_policies;gcp.identityplatform.audit.mfa_disabled;gcp.cloudidentity.user.user_mfa_required;gc,gcp.resourcemanager.organization.password_policy_min_length_14+gcp.iam.group.rbac_group_attached_policies_not_admin_star+gcp.iam.policy.rbac_policy_no_action_star_on_resource_star+gcp.iam.role.role_no_inline_policies+gcp.identityplatform.audit.mfa_disabled+gcp.cloudidentity.user.user_mfa_required+gc
